Gene_id	Chromosome	Gene_Start	Gene_End
OG_0000521	NC_062244.1	12846197	12873966
OG_0015638	NC_062244.1	12862953	12888597
OG_0017751	NC_062244.1	12874793	12932397
OG_0015375	NC_062244.1	12923168	12962701
OG_0011411	NC_062244.1	12971794	12995365
OG_0014404	NC_062244.1	12983063	13007059
OG_0011371	NC_062244.1	13006906	13033628
OG_0017448	NC_062244.1	172601	194116
OG_0015053	NC_062244.1	176989	199893
OG_0005344	NC_062244.1	188029	210905
OG_0016793	NC_062244.1	214807	236092
OG_0000237	NC_062244.1	217484	240154
OG_0005636	NC_062244.1	227732	300658
OG_0001591	NC_062244.1	331555	355391
OG_0006436	NC_062244.1	369790	391487
OG_0011501	NC_062244.1	377121	440608
OG_0018403	NC_062244.1	480509	501525
OG_0015875	NC_062244.1	490240	517957
OG_0012479	NC_062244.1	856432	881405
OG_0012328	NC_062244.1	882601	915510
OG_0002660	NC_062244.1	909202	929945
OG_0005349	NC_062244.1	926102	955637
OG_0012894	NC_062244.1	972747	997669
OG_0007220	NC_062244.1	994706	1017662
OG_0018798	NC_062244.1	1002021	1139963
OG_0002649	NC_062244.1	1626538	1647290
OG_0012195	NC_062244.1	1717258	1738097
OG_0007789	NC_062244.1	1772049	1803503
OG_0012747	NC_062244.1	1787225	1808530
OG_0014103	NC_062244.1	1944127	1968476
OG_0001806	NC_062244.1	1957860	1981855
OG_0011971	NC_062244.1	2040745	2065830
OG_0014356	NC_062244.1	2075057	2097088
OG_0013260	NC_062244.1	2165458	2187259
OG_0002063	NC_062244.1	2176212	2205089
OG_0001134	NC_062244.1	2188699	2221432
OG_0013058	NC_062244.1	2242430	2271881
OG_0016153	NC_062244.1	2618925	2656069
OG_0000807	NC_062244.1	2646220	2685906
OG_0018930	NC_062244.1	2670909	2691589
OG_0015536	NC_062244.1	2789944	2811010
OG_0002089	NC_062244.1	2811808	2874804
OG_0006736	NC_062244.1	2864918	2888166
OG_0017014	NC_062244.1	2923421	2947042
OG_0017170	NC_062244.1	2930801	2959510
OG_0001023	NC_062244.1	2948227	2971621
OG_0013506	NC_062244.1	2967443	2988196
OG_0014405	NC_062244.1	2972316	3011378
OG_0009498	NC_062244.1	2996086	3019365
OG_0007588	NC_062244.1	3041921	3065197
OG_0011322	NC_062244.1	3064481	3094254
OG_0011789	NC_062244.1	3075096	3096389
OG_0011787	NC_062244.1	3077221	3099349
OG_0011788	NC_062244.1	3079703	3103562
OG_0011626	NC_062244.1	3111018	3136978
OG_0015078	NC_062244.1	3144929	3170675
OG_0007003	NC_062244.1	3158235	3178981
OG_0002721	NC_062244.1	3169255	3192717
OG_0002724	NC_062244.1	3173577	3199129
OG_0002723	NC_062244.1	3182365	3205593
OG_0002725	NC_062244.1	3191669	3213540
OG_0002731	NC_062244.1	3219261	3242380
OG_0002730	NC_062244.1	3251687	3273914
OG_0002728	NC_062244.1	3282714	3305290
OG_0002747	NC_062244.1	3299252	3321477
OG_0002727	NC_062244.1	3302078	3324835
OG_0002729	NC_062244.1	3305432	3328836
OG_0012289	NC_062244.1	3346541	3373579
OG_0001383	NC_062244.1	3354966	3384609
OG_0019116	NC_062244.1	3383812	3406111
OG_0011299	NC_062244.1	3408576	3447149
OG_0008391	NC_062244.1	3431236	3468961
OG_0000304	NC_062244.1	3609315	3674859
OG_0013104	NC_062244.1	3668279	3693648
OG_0011314	NC_062244.1	3678802	3702711
OG_0015125	NC_062244.1	3753975	3783285
OG_0006330	NC_062244.1	3807260	3832901
OG_0005890	NC_062244.1	3835502	3862274
OG_0005271	NC_062244.1	3919815	3943408
OG_0001301	NC_062244.1	3991999	4033518
OG_0001361	NC_062244.1	4031883	4054229
OG_0017072	NC_062244.1	4051217	4074455
OG_0018717	NC_062244.1	4059337	4084000
OG_0018406	NC_062244.1	4070549	4097009
OG_0017862	NC_062244.1	4104083	4125048
OG_0004969	NC_062244.1	4130782	4171020
OG_0006334	NC_062244.1	4169063	4200183
OG_0012898	NC_062244.1	4182998	4215386
OG_0013283	NC_062244.1	4200771	4221364
OG_0016755	NC_062244.1	4211826	4234048
OG_0018922	NC_062244.1	4221387	4242545
OG_0008096	NC_062244.1	4233821	4254621
OG_0009415	NC_062244.1	4237439	4262512
OG_0006704	NC_062244.1	4244059	4269210
OG_0017037	NC_062244.1	4266061	4363021
OG_0008006	NC_062244.1	4351729	4519064
OG_0002464	NC_062244.1	4591453	4618099
OG_0015582	NC_062244.1	4804535	4830553
OG_0017675	NC_062244.1	4811918	4839914
OG_0017676	NC_062244.1	4833559	4862554
OG_0014114	NC_062244.1	4874767	4895697
OG_0013827	NC_062244.1	4882187	4913753
OG_0013125	NC_062244.1	4911959	4933740
OG_0015094	NC_062244.1	4914212	4935250
OG_0013700	NC_062244.1	4917799	4938968
OG_0018632	NC_062244.1	4924750	4946337
OG_0012515	NC_062244.1	4934176	4961076
OG_0000884	NC_062244.1	4948841	4981567
OG_0017931	NC_062244.1	5278955	5300215
OG_0001766	NC_062244.1	5322670	5369616
OG_0015129	NC_062244.1	5663853	5685148
OG_0012174	NC_062244.1	5700603	5730821
OG_0011801	NC_062244.1	5722949	5754154
OG_0011723	NC_062244.1	5985550	6011051
OG_0007210	NC_062244.1	5999345	6021410
OG_0005466	NC_062244.1	6031780	6052691
OG_0001945	NC_062244.1	6066385	6098127
OG_0018961	NC_062244.1	6093405	6114137
OG_0007559	NC_062244.1	6098145	6120499
OG_0005592	NC_062244.1	6251148	6284994
OG_0005329	NC_062244.1	6406020	6434349
OG_0017420	NC_062244.1	6451211	6521617
OG_0000706	NC_062244.1	6535445	6558627
OG_0007745	NC_062244.1	6549578	6573030
OG_0009661	NC_062244.1	6597544	6669904
OG_0017464	NC_062244.1	6656306	6732094
OG_0011709	NC_062244.1	6744890	6778540
OG_0002628	NC_062244.1	6829279	6851618
OG_0018096	NC_062244.1	6834894	6855274
OG_0012787	NC_062244.1	6841656	6874262
OG_0011920	NC_062244.1	6889768	6922872
OG_0013299	NC_062244.1	6922753	6949616
OG_0012865	NC_062244.1	6934586	6965825
OG_0005918	NC_062244.1	6948420	6973614
OG_0013380	NC_062244.1	6959287	7002235
OG_0013930	NC_062244.1	7154049	7212576
OG_0000018	NC_062244.1	7244179	7272028
OG_0013859	NC_062244.1	7267323	7311849
OG_0017216	NC_062244.1	7296075	7318626
OG_0016412	NC_062244.1	7332965	7363923
OG_0016982	NC_062244.1	7390325	7411254
OG_0001284	NC_062244.1	7825274	7849667
OG_0007673	NC_062244.1	7873210	7897033
OG_0007830	NC_062244.1	7886880	7919587
OG_0017934	NC_062244.1	8047094	8075415
OG_0018554	NC_062244.1	8161013	8181935
OG_0001532	NC_062244.1	8246135	8267774
OG_0001531	NC_062244.1	8249902	8271719
OG_0011228	NC_062244.1	8284766	8307813
OG_0012386	NC_062244.1	8290130	8331176
OG_0011811	NC_062244.1	8338087	8362148
OG_0009568	NC_062244.1	8363064	8386261
OG_0014346	NC_062244.1	8451347	8529102
OG_0011840	NC_062244.1	8632933	8660304
OG_0001247	NC_062244.1	8644526	8730000
OG_0012625	NC_062244.1	8718577	8749684
OG_0013304	NC_062244.1	8733091	8754670
OG_0001178	NC_062244.1	8739764	8760544
OG_0007931	NC_062244.1	8748469	8770423
OG_0005328	NC_062244.1	8752082	8784018
OG_0002468	NC_062244.1	8803404	8824381
OG_0016103	NC_062244.1	8813191	8835133
OG_0015022	NC_062244.1	8867002	8895656
OG_0012498	NC_062244.1	8893943	8938662
OG_0009804	NC_062244.1	8960124	8982265
OG_0018761	NC_062244.1	8980690	9005639
OG_0018586	NC_062244.1	8988701	9009437
OG_0011221	NC_062244.1	8993812	9032521
OG_0011804	NC_062244.1	9136483	9159727
OG_0001264	NC_062244.1	9145564	9518959
OG_0015415	NC_062244.1	9506911	9528184
OG_0012558	NC_062244.1	9602295	9635853
OG_0016712	NC_062244.1	9623150	9649606
OG_0012888	NC_062244.1	9644550	9670883
OG_0000185	NC_062244.1	9653211	9675218
OG_0013007	NC_062244.1	9659798	9687367
OG_0008263	NC_062244.1	9732205	9753737
OG_0001979	NC_062244.1	9749404	9770420
OG_0011958	NC_062244.1	9757560	9779191
OG_0014048	NC_062244.1	9771354	9817655
OG_0013711	NC_062244.1	9811269	9838481
OG_0018247	NC_062244.1	9821960	9843189
OG_0000751	NC_062244.1	9860484	9908274
OG_0007391	NC_062244.1	9953350	9974330
OG_0006837	NC_062244.1	9987242	10009532
OG_0017000	NC_062244.1	9993719	10014903
OG_0014471	NC_062244.1	10013491	10038668
OG_0007032	NC_062244.1	10036861	10059524
OG_0012321	NC_062244.1	10046307	10073169
OG_0016581	NC_062244.1	10076131	10142501
OG_0017103	NC_062244.1	10126401	10147627
OG_0005041	NC_062244.1	10442195	10465610
OG_0007227	NC_062244.1	10637348	10670683
OG_0011325	NC_062244.1	10675573	10703390
OG_0011326	NC_062244.1	10736034	10765567
OG_0013572	NC_062244.1	10919567	10942012
OG_0012675	NC_062244.1	10943644	10965837
OG_0018993	NC_062244.1	10998957	11060219
OG_0013325	NC_062244.1	11041781	11062894
OG_0006295	NC_062244.1	11152416	11192260
OG_0006296	NC_062244.1	11233532	11277414
OG_0011960	NC_062244.1	11682996	11716682
OG_0014047	NC_062244.1	11702143	11736667
OG_0001031	NC_062244.1	11752509	11812741
OG_0012618	NC_062244.1	11901163	11982849
OG_0016544	NC_062244.1	12154727	12177313
OG_0001733	NC_062244.1	12390276	12486962
OG_0016186	NC_062244.1	12471558	12494110
OG_0005480	NC_062244.1	12505822	12542325
OG_0005387	NC_062244.1	12533900	12555090
OG_0017552	NC_062244.1	12545655	12571722
OG_0008104	NC_062244.1	12557504	12579063
OG_0015782	NC_062244.1	12590397	12639392
OG_0012743	NC_062244.1	12633474	12655612
OG_0016926	NC_062244.1	12644933	12673570
OG_0013516	NC_062244.1	12661174	12682638
OG_0016434	NC_062244.1	12670255	12699876
OG_0016622	NC_062244.1	12724742	12772376
OG_0007761	NC_062244.1	12774767	12796090
OG_0013630	NC_062244.1	12804420	12827566
OG_0016407	NC_062244.1	12839926	12865263
OG_0018022	NC_062244.1	12914999	12936673
OG_0015700	NC_062244.1	12976575	13000541
OG_0016433	NC_062244.1	12987203	13008882
OG_0016468	NC_062244.1	12992966	13014785
OG_0005451	NC_062244.1	13000285	13021619
OG_0014403	NC_062244.1	13003333	13024554
OG_0016181	NC_062245.1	133627	154833
OG_0015786	NC_062245.1	159498	193977
OG_0012842	NC_062245.1	182901	211324
OG_0000798	NC_062245.1	215453	241605
OG_0012065	NC_062245.1	224304	245825
OG_0006474	NC_062245.1	226488	248336
OG_0002075	NC_062245.1	234661	257682
OG_0013948	NC_062245.1	239214	287304
OG_0014097	NC_062245.1	275494	299632
OG_0008334	NC_062245.1	299323	333014
OG_0001306	NC_062245.1	315642	349090
OG_0006312	NC_062245.1	341482	364591
OG_0018087	NC_062245.1	353816	374657
OG_0009468	NC_062245.1	355286	412618
OG_0009467	NC_062245.1	396129	423850
OG_0002668	NC_062245.1	503969	527193
OG_0011375	NC_062245.1	531464	565211
OG_0012093	NC_062245.1	548211	595366
OG_0015474	NC_062245.1	580976	601554
OG_0005855	NC_062245.1	600464	625434
OG_0006541	NC_062245.1	612973	641069
OG_0015369	NC_062245.1	630727	652911
OG_0005566	NC_062245.1	638228	665647
OG_0018951	NC_062245.1	966100	989094
OG_0015499	NC_062245.1	985139	1008265
OG_0011455	NC_062245.1	993126	1015123
OG_0000923	NC_062245.1	1028890	1051013
OG_0011732	NC_062245.1	1071075	1094652
OG_0014452	NC_062245.1	1106136	1131403
OG_0001055	NC_062245.1	1113390	1144647
OG_0008236	NC_062245.1	1186864	1216777
OG_0017933	NC_062245.1	1208232	1229230
OG_0001707	NC_062245.1	1210591	1231923
OG_0001402	NC_062245.1	1245712	1342545
OG_0006783	NC_062245.1	1622871	1648833
OG_0015024	NC_062245.1	1879366	1934285
OG_0015482	NC_062245.1	2034186	2058241
OG_0001141	NC_062245.1	2048885	2074815
OG_0014127	NC_062245.1	2104361	2146270
OG_0014129	NC_062245.1	2132532	2209188
OG_0017554	NC_062245.1	2255319	2279141
OG_0009438	NC_062245.1	2279636	2310063
OG_0005783	NC_062245.1	2294617	2328090
OG_0015337	NC_062245.1	2425527	2447062
OG_0002066	NC_062245.1	2433602	2454814
OG_0002547	NC_062245.1	2483094	2517579
OG_0014291	NC_062245.1	2512859	2542591
OG_0005334	NC_062245.1	2533322	2555163
OG_0013985	NC_062245.1	2542953	2565081
OG_0001140	NC_062245.1	2605403	2627043
OG_0017027	NC_062245.1	2877544	2954463
OG_0017378	NC_062245.1	3051304	3072435
OG_0007546	NC_062245.1	3091369	3113318
OG_0005625	NC_062245.1	3094272	3119196
OG_0014562	NC_062245.1	3108177	3130832
OG_0013617	NC_062245.1	3114009	3136062
OG_0018640	NC_062245.1	3119702	3140564
OG_0016929	NC_062245.1	3149181	3172091
OG_0016928	NC_062245.1	3153674	3180250
OG_0016965	NC_062245.1	3172081	3197208
OG_0013692	NC_062245.1	3181857	3214075
OG_0005257	NC_062245.1	3205228	3228643
OG_0013646	NC_062245.1	3215791	3247477
OG_0013181	NC_062245.1	3314701	3502970
OG_0006902	NC_062245.1	3505998	3536294
OG_0002451	NC_062245.1	3523910	3559609
OG_0001593	NC_062245.1	3550635	3572563
OG_0000752	NC_062245.1	3554182	3586009
OG_0015158	NC_062245.1	3594780	3625932
OG_0008221	NC_062245.1	3608678	3633388
OG_0006743	NC_062245.1	3759985	3792095
OG_0002413	NC_062245.1	3851263	3872478
OG_0006675	NC_062245.1	3924791	3963344
OG_0015399	NC_062245.1	3998814	4079752
OG_0015222	NC_062245.1	4153848	4175104
OG_0007848	NC_062245.1	4186581	4222690
OG_0016182	NC_062245.1	4208845	4230040
OG_0013265	NC_062245.1	4235469	4259474
OG_0007889	NC_062245.1	4450715	4478103
OG_0015775	NC_062245.1	4479617	4510366
OG_0016392	NC_062245.1	4525577	4549976
OG_0005324	NC_062245.1	4547465	4568253
OG_0006957	NC_062245.1	4570128	4591519
OG_0017390	NC_062245.1	4632597	4655352
OG_0006722	NC_062245.1	4646359	4675486
OG_0007778	NC_062245.1	4663516	4688278
OG_0013521	NC_062245.1	4673254	4697170
OG_0005917	NC_062245.1	4691480	4713680
OG_0005916	NC_062245.1	4696888	4718203
OG_0007542	NC_062245.1	4719543	4752803
OG_0018454	NC_062245.1	4741633	4762541
OG_0016163	NC_062245.1	4769502	4818197
OG_0005900	NC_062245.1	4804587	4835196
OG_0003318	NC_062245.1	4818557	4845956
OG_0012434	NC_062245.1	4853845	4875671
OG_0008370	NC_062245.1	4917676	4942295
OG_0005662	NC_062245.1	5017378	5045730
OG_0001854	NC_062245.1	5073805	5108818
OG_0011182	NC_062245.1	5101130	5140919
OG_0005678	NC_062245.1	5635504	5659803
OG_0013597	NC_062245.1	5956127	5977597
OG_0016275	NC_062245.1	5958825	5983567
OG_0014542	NC_062245.1	6276430	6298051
OG_0005672	NC_062245.1	6284960	6330701
OG_0016423	NC_062245.1	6333555	6412528
OG_0002103	NC_062245.1	6424524	6444919
OG_0013902	NC_062245.1	6440616	6469566
OG_0008126	NC_062245.1	6548214	6569765
OG_0018327	NC_062245.1	6725652	6746374
OG_0006302	NC_062245.1	6829996	6854010
OG_0015449	NC_062245.1	6845881	6879385
OG_0000366	NC_062245.1	6862549	6893564
OG_0009067	NC_062245.1	6915300	6936208
OG_0008393	NC_062245.1	6983155	7014505
OG_0014984	NC_062245.1	7007724	7035782
OG_0013061	NC_062245.1	7029635	7051062
OG_0013868	NC_062245.1	7155478	7189854
OG_0018119	NC_062245.1	7288041	7309824
OG_0007228	NC_062245.1	7380994	7407815
OG_0012745	NC_062245.1	7412000	7444268
OG_0015312	NC_062245.1	7434311	7458271
OG_0015954	NC_062245.1	7589171	7611790
OG_0014463	NC_062245.1	7702519	7734398
OG_0015456	NC_062245.1	7721016	7742455
OG_0012798	NC_062245.1	7731471	7762733
OG_0000261	NC_062245.1	7764146	7786536
OG_0013932	NC_062245.1	7770262	7800335
OG_0005714	NC_062245.1	7784023	7805304
OG_0011426	NC_062245.1	7941362	7962606
OG_0015342	NC_062245.1	8028913	8084207
OG_0002379	NC_062245.1	8076786	8098622
OG_0013809	NC_062245.1	8219726	8407451
OG_0007934	NC_062245.1	8565514	8586251
OG_0016384	NC_062245.1	8615077	8636284
OG_0012823	NC_062245.1	8750167	8796630
OG_0015711	NC_062245.1	8924969	8988505
OG_0006728	NC_062245.1	8972092	8993365
OG_0015418	NC_062245.1	9015896	9036971
OG_0015402	NC_062245.1	9211625	9246755
OG_0017243	NC_062245.1	9249263	9273590
OG_0008316	NC_062245.1	9264554	9321234
OG_0017222	NC_062245.1	9304584	9327512
OG_0005273	NC_062245.1	9313074	9397137
OG_0011584	NC_062245.1	9384197	9410845
OG_0016901	NC_062245.1	9394632	9418994
OG_0016900	NC_062245.1	9401137	9424710
OG_0001124	NC_062245.1	9417574	9438260
OG_0009704	NC_062245.1	9423729	9446055
OG_0009705	NC_062245.1	9427087	9448427
OG_0001098	NC_062245.1	9453721	9486280
OG_0007597	NC_062245.1	9636361	9657512
OG_0007596	NC_062245.1	9637730	9658950
OG_0001670	NC_062245.1	9640128	9661297
OG_0014705	NC_062245.1	9720125	9740683
OG_0016377	NC_062245.1	9721416	9743601
OG_0000739	NC_062245.1	9729421	9756539
OG_0011208	NC_062245.1	9737104	9759884
OG_0012044	NC_062245.1	9743121	9776003
OG_0018307	NC_062245.1	9795046	9816369
OG_0007437	NC_062245.1	9816547	9840143
OG_0013320	NC_062245.1	9837264	9858169
OG_0009364	NC_062245.1	9847348	9888631
OG_0013201	NC_062245.1	10046241	10075781
OG_0006078	NC_062245.1	10139322	10179359
OG_0002570	NC_062245.1	10317640	10370945
OG_0018189	NC_062245.1	10384712	10406011
OG_0001777	NC_062245.1	10394666	10417329
OG_0016531	NC_062245.1	10397937	10420713
OG_0016848	NC_062245.1	10405826	10426656
OG_0016075	NC_062245.1	10514299	10535870
OG_0000462	NC_062245.1	10518766	10540671
OG_0002338	NC_062245.1	10614098	10638256
OG_0018471	NC_062245.1	10623060	10643824
OG_0013480	NC_062245.1	10627610	10648158
OG_0014940	NC_062245.1	10723841	10753367
OG_0018041	NC_062245.1	10829721	10850955
OG_0012444	NC_062245.1	10831715	10852436
OG_0006630	NC_062245.1	10868252	10890304
OG_0018534	NC_062245.1	10873071	10894057
OG_0000333	NC_062245.1	10874781	10900565
OG_0005534	NC_062245.1	10904039	10928523
OG_0007903	NC_062245.1	10911062	10932587
OG_0015169	NC_062245.1	10987462	11034062
OG_0015009	NC_062245.1	11115455	11155371
OG_0007255	NC_062245.1	11142392	11166214
OG_0012413	NC_062245.1	11246373	11268431
OG_0003342	NC_062245.1	11319992	11343014
OG_0008788	NC_062245.1	11415601	11438768
OG_0017324	NC_062245.1	11493878	11514927
OG_0012075	NC_062245.1	11550651	11575063
OG_0013825	NC_062245.1	11575283	11598186
OG_0018830	NC_062245.1	11706993	11763233
OG_0006885	NC_062245.1	11758596	11779965
OG_0008244	NC_062245.1	11941521	11963398
OG_0000220	NC_062245.1	12059745	12088482
OG_0011474	NC_062245.1	12075654	12099442
OG_0007606	NC_062245.1	12095699	12144520
OG_0016506	NC_062245.1	12197892	12290876
OG_0000385	NC_062245.1	12275759	12369104
OG_0000875	NC_062245.1	12389582	12432084
OG_0018746	NC_062245.1	12431393	12452621
OG_0017332	NC_062245.1	12455834	12476894
OG_0014407	NC_062245.1	12507588	12540672
OG_0005681	NC_062245.1	12568530	12594135
OG_0001169	NC_062245.1	12630486	12651323
OG_0007862	NC_062245.1	12632847	12653222
OG_0018045	NC_062245.1	12673251	12693670
OG_0012019	NC_062245.1	12855272	12880418
OG_0006999	NC_062245.1	12881612	12903973
OG_0014959	NC_062245.1	34228	63454
OG_0011954	NC_062245.1	135494	157542
OG_0001809	NC_062245.1	194288	216184
OG_0009451	NC_062245.1	197198	219213
OG_0009450	NC_062245.1	200032	223025
OG_0007731	NC_062245.1	271836	294010
OG_0002220	NC_062245.1	288799	310214
OG_0013008	NC_062245.1	294002	318069
OG_0006979	NC_062245.1	313417	335114
OG_0016974	NC_062245.1	338606	359657
OG_0015194	NC_062245.1	405046	433386
OG_0017241	NC_062245.1	458371	509735
OG_0005882	NC_062245.1	510494	550266
OG_0018289	NC_062245.1	546910	567360
OG_0001156	NC_062245.1	578742	599566
OG_0013438	NC_062245.1	581648	619883
OG_0015172	NC_062245.1	609874	632095
OG_0001369	NC_062245.1	622198	650421
OG_0005568	NC_062245.1	647754	674273
OG_0013587	NC_062245.1	680679	942407
OG_0014257	NC_062245.1	990811	1012633
OG_0017870	NC_062245.1	1032314	1053043
OG_0017741	NC_062245.1	1034234	1090646
OG_0007641	NC_062245.1	1075909	1105192
OG_0017439	NC_062245.1	1099011	1121619
OG_0017533	NC_062245.1	1127664	1181326
OG_0007827	NC_062245.1	1198450	1227907
OG_0011484	NC_062245.1	1375741	1429004
OG_0007343	NC_062245.1	1427387	1450872
OG_0017701	NC_062245.1	1443482	1471353
OG_0014236	NC_062245.1	2027951	2053402
OG_0001183	NC_062245.1	2041012	2065134
OG_0002325	NC_062245.1	2084206	2107773
OG_0006684	NC_062245.1	2204225	2226863
OG_0013365	NC_062245.1	2211895	2233277
OG_0013362	NC_062245.1	2213539	2235572
OG_0012290	NC_062245.1	2218694	2255512
OG_0012959	NC_062245.1	2244451	2273682
OG_0013596	NC_062245.1	2263774	2299219
OG_0012768	NC_062245.1	2293260	2313877
OG_0002208	NC_062245.1	2416835	2452506
OG_0015282	NC_062245.1	2436902	2467352
OG_0014994	NC_062245.1	2503824	2527088
OG_0006881	NC_062245.1	2510365	2531117
OG_0017158	NC_062245.1	2535347	2556925
OG_0009288	NC_062245.1	2546379	2598000
OG_0012658	NC_062245.1	2598640	2622525
OG_0001179	NC_062245.1	2941440	2968548
OG_0001624	NC_062245.1	3040081	3062888
OG_0007816	NC_062245.1	3045822	3067022
OG_0009368	NC_062245.1	3052796	3109758
OG_0002454	NC_062245.1	3101035	3123354
OG_0012826	NC_062245.1	3104561	3127546
OG_0017417	NC_062245.1	3116190	3137661
OG_0017261	NC_062245.1	3118344	3139261
OG_0016931	NC_062245.1	3120956	3152036
OG_0016932	NC_062245.1	3132683	3157061
OG_0016933	NC_062245.1	3138408	3165254
OG_0014509	NC_062245.1	3160364	3181565
OG_0006843	NC_062245.1	3178379	3199903
OG_0016572	NC_062245.1	3209672	3233388
OG_0000893	NC_062245.1	3231892	3265080
OG_0015027	NC_062245.1	3486878	3523020
OG_0017497	NC_062245.1	3521510	3543205
OG_0001422	NC_062245.1	3545166	3569649
OG_0006867	NC_062245.1	3552657	3573711
OG_0015227	NC_062245.1	3585300	3627303
OG_0013541	NC_062245.1	3679411	3700866
OG_0001933	NC_062245.1	3683259	3715235
OG_0001932	NC_062245.1	3840985	3869664
OG_0007769	NC_062245.1	3852783	3876900
OG_0016092	NC_062245.1	3946605	3978254
OG_0014563	NC_062245.1	4005766	4027914
OG_0012593	NC_062245.1	4009289	4037321
OG_0008305	NC_062245.1	4020801	4046392
OG_0001974	NC_062245.1	4148618	4171116
OG_0012882	NC_062245.1	4162844	4204010
OG_0002591	NC_062245.1	4207435	4228496
OG_0012813	NC_062245.1	4210872	4238975
OG_0001068	NC_062245.1	4241222	4266279
OG_0012632	NC_062245.1	4259511	4298718
OG_0012350	NC_062245.1	4383955	4417951
OG_0001684	NC_062245.1	4496129	4530049
OG_0018266	NC_062245.1	4580831	4603396
OG_0018843	NC_062245.1	4583771	4605074
OG_0006527	NC_062245.1	4617061	4641865
OG_0005325	NC_062245.1	4637481	4658242
OG_0007860	NC_062245.1	4736447	4757657
OG_0007168	NC_062245.1	4826302	4852168
OG_0001650	NC_062245.1	4859919	4901385
OG_0013046	NC_062245.1	4883218	4917893
OG_0014071	NC_062245.1	4922763	4956521
OG_0001724	NC_062245.1	4958489	4986678
OG_0012930	NC_062245.1	5091159	5119545
OG_0013903	NC_062245.1	5206711	5232937
OG_0007442	NC_062245.1	5406612	5443371
OG_0016477	NC_062245.1	5449924	5521736
OG_0018279	NC_062245.1	5557487	5606948
OG_0017993	NC_062245.1	5645552	5676642
OG_0016560	NC_062245.1	5659517	5701659
OG_0003361	NC_062245.1	5802393	5831402
OG_0016641	NC_062245.1	5829636	5863081
OG_0005514	NC_062245.1	5858986	5879753
OG_0016250	NC_062245.1	5860246	5904730
OG_0016580	NC_062245.1	5926569	5956351
OG_0016579	NC_062245.1	5937327	5973353
OG_0016365	NC_062245.1	6280124	6302230
OG_0007881	NC_062245.1	6495688	6522608
OG_0000679	NC_062245.1	6507921	6567111
OG_0015769	NC_062245.1	6555960	6582393
OG_0018192	NC_062245.1	6588748	6612543
OG_0018331	NC_062245.1	6594137	6617831
OG_0013904	NC_062245.1	6623611	6659397
OG_0016915	NC_062245.1	6708739	6743905
OG_0013472	NC_062245.1	6828366	6849186
OG_0000667	NC_062245.1	6836007	6862530
OG_0001508	NC_062245.1	6882512	6919951
OG_0016949	NC_062245.1	6923175	6944361
OG_0006337	NC_062245.1	6931419	6960764
OG_0002501	NC_062245.1	6968583	6998282
OG_0012739	NC_062245.1	6982084	7002695
OG_0001747	NC_062245.1	7018869	7047570
OG_0007737	NC_062245.1	7232828	7258841
OG_0011404	NC_062245.1	7243395	7299854
OG_0002583	NC_062245.1	7322496	7370703
OG_0015329	NC_062245.1	7390154	7422063
OG_0012243	NC_062245.1	7403736	7426636
OG_0002318	NC_062245.1	7439576	7464262
OG_0012077	NC_062245.1	7699712	7721120
OG_0005497	NC_062245.1	7722497	7743415
OG_0000843	NC_062245.1	7743978	7777872
OG_0003068	NC_062245.1	7786144	7807473
OG_0014983	NC_062245.1	7795392	7818959
OG_0016611	NC_062245.1	8069715	8095055
OG_0012269	NC_062245.1	8115383	8141851
OG_0018946	NC_062245.1	8476956	8497788
OG_0013622	NC_062245.1	8618981	8663545
OG_0009162	NC_062245.1	8705360	8729400
OG_0016304	NC_062245.1	8710242	8731645
OG_0008185	NC_062245.1	8713650	8739649
OG_0015401	NC_062245.1	8720683	8752123
OG_0012555	NC_062245.1	8805438	8911682
OG_0009649	NC_062245.1	8895125	8940857
OG_0013279	NC_062245.1	8923179	8944379
OG_0007365	NC_062245.1	8975047	9223054
OG_0001925	NC_062245.1	9231888	9267114
OG_0013771	NC_062245.1	9378966	9402823
OG_0009703	NC_062245.1	9405607	9431959
OG_0015778	NC_062245.1	9420660	9442595
OG_0014973	NC_062245.1	9469837	9647224
OG_0018099	NC_062245.1	9629232	9655188
OG_0008034	NC_062245.1	9724154	9746822
OG_0011355	NC_062245.1	9740065	9762233
OG_0017184	NC_062245.1	9756913	9778919
OG_0013857	NC_062245.1	9778817	9800208
OG_0000661	NC_062245.1	9803309	9850955
OG_0017535	NC_062245.1	9831751	9852698
OG_0016629	NC_062245.1	9840763	9866363
OG_0013893	NC_062245.1	10061729	10102804
OG_0001480	NC_062245.1	10086546	10136602
OG_0003278	NC_062245.1	10122282	10150872
OG_0014676	NC_062245.1	10163315	10305300
OG_0016167	NC_062245.1	10289836	10327386
OG_0012239	NC_062245.1	10354222	10375482
OG_0000178	NC_062245.1	10387438	10412887
OG_0012711	NC_062245.1	10512494	10533821
OG_0018495	NC_062245.1	10515978	10536525
OG_0004200	NC_062245.1	10542975	10570344
OG_0004935	NC_062245.1	10734347	10846432
OG_0012880	NC_062245.1	10833199	10886791
OG_0009327	NC_062245.1	10870464	10892044
OG_0016389	NC_062245.1	10880937	10902100
OG_0016390	NC_062245.1	10882112	10902451
OG_0016395	NC_062245.1	10886743	10921549
OG_0016396	NC_062245.1	10902658	10923508
OG_0013853	NC_062245.1	10909315	10930625
OG_0015484	NC_062245.1	10913604	10934233
